"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD","SLOAD","SO2_MASS","SO2_RATE","NOX_RATE","NOX_MASS","CO2_MASS","CO2_RATE","HEAT_INPUT"
"AL","Colbert","47","2","04-28-1995","24","24","4563","","31.69","1.336",".428","10.15","4869.135",".103","47456.951"
"AL","Colbert","47","2","04-29-1995","24","24","4643","","30.223","1.268",".42","10.026","4895.81",".103","47716.327"
"AL","Colbert","47","3","04-23-1995","24","24","3231","","19.33","1.178",".407","6.696","3409.634",".103","33231.589"
"AL","Colbert","47","3","04-24-1995","24","24","4152","","24.864","1.176",".402","8.537","4357.328",".103","42468.763"
"AL","Colbert","47","3","04-25-1995","24","24","4443","","21.718","1.019",".384","8.207","4382.357",".103","42712.27"
"AL","Colbert","47","3","04-26-1995","24","24","4105","","27.874","1.389",".403","8.063","4107.716",".103","40034.851"
"AL","Colbert","47","3","04-27-1995","24","24","3977","","26.633","1.321",".398","8.099","4162.467",".103","40570.1"
"AL","Colbert","47","3","04-28-1995","24","24","4371","","30.45","1.336",".428","9.759","4670.897",".103","45524.763"
"AL","Colbert","47","3","04-29-1995","24","24","4294","","28.112","1.268",".42","9.32","4526.619",".103","44118.082"
"AL","Colbert","47","4","04-23-1995","24","24","3538","","21.182","1.178",".407","7.312","3731.651",".103","36370.094"
"AL","Colbert","47","4","04-24-1995","24","24","4505","","27.19","1.176",".402","9.252","4729.272",".103","46093.968"
"AL","Colbert","47","4","04-25-1995","24","24","4524","","22.128","1.019",".384","8.355","4461.133",".103","43480.071"
"AL","Colbert","47","4","04-26-1995","24","24","4051","","27.55","1.389",".403","7.955","4061.426",".103","39583.641"
"AL","Colbert","47","4","04-27-1995","24","24","4126","","27.62","1.321",".398","8.405","4314.076",".103","42047.8"
"AL","Colbert","47","4","04-28-1995","24","24","4158","","28.968","1.336",".428","9.284","4434.969",".103","43225.187"
"AL","Colbert","47","4","04-29-1995","24","24","4130","","27.024","1.268",".42","8.954","4352.572",".103","42421.79"
"AL","Colbert","47","5","04-23-1995","24","24","10195","","151.373","3.565",".428","18.173","8712.3",".103","84913.3"
"AL","Colbert","47","5","04-24-1995","24","24","10409","","156.539","3.64",".432","18.585","8825",".103","86012.3"
"AL","Colbert","47","5","04-25-1995","24","24","10027","","154.326","3.697",".415","17.31","8570.2",".103","83533.5"
"AL","Colbert","47","5","04-26-1995","6.25","7","2488","","38.777","3.549",".469","4.287","2192.475",".103","21368.825"
"AL","Colbert","47","5","04-27-1995","0","0","","","","","","","","",""
"AL","Colbert","47","5","04-28-1995","20.25","21","33","","16.321","2.395",".259","1.79","1168.675",".103","11391.35"
"AL","Colbert","47","5","04-29-1995","24","24","10372","","167.285","3.55",".431","20.526","9644.4",".103","94002.3"
"AL","Charles R Lowman","56","2","04-23-1995","24","24","5393","","7.007",".238",".642","18.952","6047.2",".103","58939.6"
"AL","Charles R Lowman","56","2","04-24-1995","24","24","5325","","6.3",".213",".637","18.83","6057",".103","59032.2"
"AL","Charles R Lowman","56","2","04-25-1995","24","24","5405","","6.353",".21",".634","19.208","6204.5",".103","60471.1"
"AL","Charles R Lowman","56","2","04-26-1995","24","24","4983","","5.776",".207",".623","17.477","5735",".103","55896.3"
"AL","Charles R Lowman","56","2","04-27-1995","24","24","5220","","7.157",".249",".612","17.616","5897.1",".103","57478.2"
"AL","Charles R Lowman","56","2","04-28-1995","24","24","5233","","6.814",".238",".641","18.406","5869.5",".103","57206.6"
"AL","Charles R Lowman","56","2","04-29-1995","24","24","4836","","6.023",".229",".627","16.561","5385.5",".103","52489.5"
"AL","Charles R Lowman","56","3","04-23-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-24-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-25-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-26-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-27-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-28-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-29-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","3","04-18-1995","24","24","5504","","33.547","1.288",".421","10.812","5298.996",".103","51651.4"
"AL","E C Gaston","26","3","04-19-1995","24","24","5772","","37.002","1.329",".409","11.329","5657.161",".103","55142.3"
"AL","E C Gaston","26","3","04-20-1995","24","24","5352","","34.592","1.332",".392","10.117","5280.766",".103","51473.8"
"AL","E C Gaston","26","3","04-21-1995","24","24","4797","","28.754","1.229",".383","8.884","4789.074",".103","46681.2"
"AL","E C Gaston","26","3","04-22-1995","24","24","4413","","35.779","1.372",".445","11.372","5234.967",".103","51031.91"
"AL","E C Gaston","26","4","04-16-1995","24","24","2972","","18.031","1.229",".497","7.222","2996.254",".103","29207.1"
"AL","E C Gaston","26","4","04-17-1995","24","24","4530","","27.013","1.249",".456","9.697","4438.942",".103","43268.3"
"AL","E C Gaston","26","4","04-18-1995","24","24","5352","","32.66","1.288",".421","10.498","5148.304",".103","50182.5"
"AL","E C Gaston","26","4","04-19-1995","24","24","5657","","36.323","1.329",".409","11.113","5542.539",".103","54025"
"AL","E C Gaston","26","4","04-20-1995","24","24","5493","","35.639","1.332",".392","10.367","5414.134",".103","52773.8"
"AL","E C Gaston","26","4","04-21-1995","24","24","4832","","28.91","1.229",".383","8.925","4819.626",".103","46979"
"AL","E C Gaston","26","4","04-22-1995","9.25","10","1059","","6.686","1.259",".414","2.207","1095.233",".103","10676.69"
"AL","E C Gaston","26","5","04-16-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","04-17-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","04-18-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","04-19-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","04-20-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","04-21-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","04-22-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","04-16-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","04-17-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","04-18-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","04-19-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","04-20-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","04-21-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","04-22-1995","0","0","","","","","","","","",""
"AL","Colbert","47","2","04-16-1995","24","24","4620","","34.923","1.481",".418","9.863","4840.373",".103","47177.331"
"AL","Colbert","47","2","04-17-1995","24","24","4604","","36.891","1.559",".421","9.95","4854.765",".103","47316.945"
"AL","Colbert","47","2","04-18-1995","24","24","4555","","29.56","1.267",".41","9.564","4785.696",".103","46645.202"
"AL","Colbert","47","2","04-19-1995","24","24","4545","","25.432","1.073",".427","10.091","4853.707",".103","47307.338"
"AL","Colbert","47","2","04-20-1995","24","24","4512","","31.629","1.361",".417","9.688","4763.019",".103","46423.666"
"AL","Colbert","47","2","04-21-1995","24","24","4624","","34.48","1.453",".407","9.659","4869.439",".103","47459.907"
"AL","Colbert","47","2","04-22-1995","24","24","4636","","31.167","1.316",".417","9.871","4860.056",".103","47369.69"
"AL","Colbert","47","3","04-16-1995","24","24","2538","","19.218","1.481",".418","5.407","2660.551",".103","25931.384"
"AL","Colbert","47","3","04-17-1995","24","24","3856","","31.044","1.559",".421","8.361","4063.565",".103","39605.728"
"AL","Gadsden","7","1","04-16-1995","24","24","762","","13.641","2.658",".67","3.424","1047",".103","10213.3"
"AL","Gadsden","7","1","04-17-1995","24","24","1018","","18.049","2.722",".649","4.224","1359.4",".103","13258"
"AL","Gadsden","7","1","04-18-1995","24","24","1154","","20.523","2.746",".641","4.591","1523.3",".103","14856.9"
"AL","Gadsden","7","1","04-19-1995","24","24","1234","","21.453","2.712",".631","4.867","1619.1",".103","15791.4"
"AL","Gadsden","7","1","04-20-1995","24","24","1175","","19.413","2.588",".645","4.7","1542.8",".103","15047.9"
"AL","Gadsden","7","1","04-21-1995","24","24","910","","15.346","2.612",".671","3.887","1201.8",".103","11722.5"
"AL","Gadsden","7","1","04-22-1995","24","24","850","","14.571","2.589",".614","3.443","1154",".103","11257.4"
"AL","Gadsden","7","2","04-16-1995","24","24","810","","13.169","2.662",".724","3.565","1013.4",".102","9889.7"
"AL","Gadsden","7","2","04-17-1995","24","24","1053","","16.468","2.688",".658","3.958","1252.9",".102","12222.6"
"AL","Gadsden","7","2","04-18-1995","24","24","1159","","18.099","2.636",".666","4.467","1401.4",".103","13670.8"
"AL","Gadsden","7","2","04-19-1995","24","24","1264","","19.919","2.691",".656","4.755","1509.3",".103","14719.9"
"AL","Gadsden","7","2","04-20-1995","24","24","1183","","17.373","2.547",".694","4.703","1407.4",".103","13729.3"
"AL","Gadsden","7","2","04-21-1995","24","24","922","","14.585","2.681",".701","3.769","1110.4",".103","10832.7"
"AL","Gadsden","7","2","04-22-1995","8.75","9","279","","4.527","2.68",".716","1.208","344.125",".102","3358.975"
"AL","E C Gaston","26","1","04-16-1995","24","24","2306","","15.885","1.229",".487","6.318","2644.777",".103","25781.7"
"AL","E C Gaston","26","1","04-17-1995","24","24","4761","","31.208","1.209",".457","11.892","5276.982",".103","51436.5"
"AL","E C Gaston","26","1","04-18-1995","24","24","5053","","35.184","1.251",".451","12.669","5632.214",".103","54898.5"
"AL","E C Gaston","26","1","04-19-1995","24","24","5496","","38.975","1.299",".455","13.475","6037.475",".103","58848.5"
"AL","E C Gaston","26","1","04-20-1995","24","24","5766","","39.564","1.278",".466","14.437","6334.897",".103","61747.3"
"AL","E C Gaston","26","1","04-21-1995","24","24","5456","","41.955","1.418",".462","13.584","6010.194",".103","58582.9"
"AL","E C Gaston","26","1","04-22-1995","24","24","4556","","28.58","1.151",".467","11.55","5050.36",".103","49228.7"
"AL","E C Gaston","26","2","04-16-1995","24","24","2326","","15.998","1.229",".487","6.374","2658.423",".103","25914.4"
"AL","E C Gaston","26","2","04-17-1995","24","24","4866","","31.882","1.209",".457","12.154","5391.918",".103","52556.8"
"AL","E C Gaston","26","2","04-18-1995","24","24","5144","","35.814","1.251",".451","12.884","5741.686",".103","55965.6"
"AL","E C Gaston","26","2","04-19-1995","24","24","5575","","39.535","1.299",".455","13.668","6126.425",".103","59715.5"
"AL","E C Gaston","26","2","04-20-1995","24","24","5437","","37.383","1.278",".466","13.636","5972.103",".103","58211.2"
"AL","E C Gaston","26","2","04-21-1995","24","24","4951","","38.299","1.418",".462","12.364","5458.706",".103","53207.3"
"AL","E C Gaston","26","2","04-22-1995","24","24","3853","","24.307","1.151",".467","9.833","4270.14",".103","41623.2"
"AL","E C Gaston","26","3","04-16-1995","24","24","3151","","19.121","1.229",".497","7.646","3174.846",".103","30947.9"
"AL","E C Gaston","26","3","04-17-1995","24","24","5202","","31.183","1.249",".456","11.199","5116.758",".103","49875.1"
"AL","Colbert","47","3","04-21-1995","24","24","3940","","29.523","1.453",".407","8.248","4160.624",".103","40551.647"
"AL","Colbert","47","3","04-22-1995","24","24","3152","","21.196","1.316",".417","6.646","3317.119",".103","32330.808"
"AL","Colbert","47","4","04-16-1995","24","24","2627","","19.87","1.481",".418","5.591","2750.576",".103","26808.887"
"AL","Colbert","47","4","04-17-1995","24","24","3887","","31.304","1.559",".421","8.432","4096.974",".103","39931.326"
"AL","Colbert","47","4","04-18-1995","24","24","4261","","27.163","1.267",".41","8.918","4478.472",".103","43650.7"
"AL","Colbert","47","4","04-19-1995","24","24","4431","","24.843","1.073",".427","9.861","4731.619",".103","46117.432"
"AL","Colbert","47","4","04-20-1995","24","24","4240","","29.727","1.361",".417","9.125","4479.164",".103","43656.963"
"AL","Colbert","47","4","04-21-1995","24","24","3983","","29.848","1.453",".407","8.343","4207.933",".103","41012.747"
"AL","Colbert","47","4","04-22-1995","24","24","3228","","21.715","1.316",".417","6.808","3398.028",".103","33119.403"
"AL","Colbert","47","5","04-16-1995","24","24","10479","","158.67","3.679",".416","17.935","8852",".103","86276.8"
"AL","Colbert","47","5","04-17-1995","24","24","10383","","157.312","3.644",".415","17.937","8861.1",".103","86365"
"AL","Colbert","47","5","04-18-1995","24","24","10331","","156.032","3.596",".415","18","8904.8",".103","86793.5"
"AL","Colbert","47","5","04-19-1995","24","24","10295","","157.359","3.646",".415","17.92","8858.2",".103","86336"
"AL","Colbert","47","5","04-20-1995","24","24","10273","","159.038","3.684",".415","17.89","8859.3",".103","86348.8"
"AL","Colbert","47","5","04-21-1995","24","24","10217","","154.011","3.645",".41","17.301","8672.6",".103","84529.8"
"AL","Colbert","47","5","04-22-1995","24","24","10147","","150.611","3.545",".41","17.419","8719.4",".103","84984.8"
"AL","Charles R Lowman","56","2","04-16-1995","24","24","4996","","10.113",".361",".585","16.345","5737.4",".103","55917.7"
"AL","Charles R Lowman","56","2","04-17-1995","24","24","5282","","10.331",".35",".62","18.251","6028.4",".103","58756.9"
"AL","Charles R Lowman","56","2","04-18-1995","24","24","5312","","8.339",".284",".624","18.399","6042.1",".103","58889.5"
"AL","Charles R Lowman","56","2","04-19-1995","24","24","5397","","8.639",".291",".6","17.891","6116.7",".103","59616.7"
"AL","Charles R Lowman","56","2","04-20-1995","24","24","5350","","8.474",".289",".626","18.393","6018",".103","58653.9"
"AL","Charles R Lowman","56","2","04-21-1995","24","24","5197","","8.861",".309",".618","17.648","5848.1",".103","56998.7"
"AL","Charles R Lowman","56","2","04-22-1995","24","24","5058","","7.09",".255",".612","17.085","5711.4",".103","55666"
"AL","Charles R Lowman","56","3","04-16-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-17-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-18-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-19-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-20-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-21-1995","0","0","","","","","","","","",""
"AL","Charles R Lowman","56","3","04-22-1995","0","0","","","","","","","","",""
"AL","Colbert","47","3","04-18-1995","24","24","4248","","27.118","1.267",".41","8.894","4465.736",".103","43526.598"
"AL","Colbert","47","3","04-19-1995","24","24","4441","","24.892","1.073",".427","9.884","4745.071",".103","46248.531"
"AL","Colbert","47","3","04-20-1995","24","24","4354","","30.492","1.361",".417","9.363","4595.92",".103","44794.969"
"AL","Gadsden","7","1","04-23-1995","24","24","797","","13.522","2.558",".664","3.507","1083.4",".102","10570.9"
"AL","Gadsden","7","1","04-24-1995","24","24","933","","16.714","2.672",".678","4.18","1277.1",".103","12458.3"
"AL","Gadsden","7","1","04-25-1995","24","24","1456","","26.816","2.786",".601","5.698","1964.4",".103","19157.2"
"AL","Gadsden","7","1","04-26-1995","24","24","1620","","29.149","2.809",".598","6.182","2127.9",".103","20749.2"
"AL","Gadsden","7","1","04-27-1995","24","24","1434","","27.062","2.913",".611","5.599","1899.1",".103","18521.8"
"AL","Gadsden","7","1","04-28-1995","24","24","1045","","19.784","2.885",".656","4.354","1403.4",".103","13688.6"
"AL","Gadsden","7","1","04-30-1995","18.25","19","598","","10.769","2.606",".642","2.657","841.875",".102","8213.175"
"AL","Gadsden","7","1","05-01-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","05-02-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","05-03-1995","0","0","","","","","","","","",""
"AL","Gadsden","7","1","05-04-1995","6.75","7","0","",".981","5.103",".068",".022","73.625",".102","720.1"
"AL","Gadsden","7","1","05-05-1995","24","24","688","","12.994","2.355",".602","3.225","968.7",".102","9451.1"
"AL","Gadsden","7","1","05-06-1995","24","24","802","","15.226","2.856",".759","4.036","1093.2",".103","10664"
"AL","Gadsden","7","2","04-30-1995","24","24","1080","","18.526","2.776",".571","3.814","1368.1",".103","13346.4"
"AL","Gadsden","7","2","05-01-1995","24","24","1076","","20.031","2.918",".555","3.813","1408.2",".103","13736.8"
"AL","Gadsden","7","2","05-02-1995","24","24","1071","","20.302","2.865",".724","5.117","1453.3",".103","14172.5"
"AL","Gadsden","7","2","05-03-1995","24","24","1068","","19.857","2.924",".774","5.283","1395.4",".103","13611.3"
"AL","Gadsden","7","2","05-04-1995","24","24","1077","","19.071","2.827",".721","4.876","1383.3",".103","13493"
"AL","Gadsden","7","2","05-05-1995","24","24","1075","","18.111","2.812",".629","4.052","1320.4",".103","12879.9"
"AL","Gadsden","7","2","05-06-1995","24","24","1079","","19.997","2.891",".609","4.213","1418.9",".103","13839.8"
"AL","E C Gaston","26","1","04-30-1995","24","24","4308","","24.816","1.029",".389","9.362","4943.671",".103","48188.2"
"AL","E C Gaston","26","1","05-01-1995","24","24","5687","","32.654","1.058",".399","12.288","6317.269",".103","61576.5"
"AL","E C Gaston","26","1","05-02-1995","24","24","5188","","27.243","1.056",".453","11.813","5256.575",".103","51238.6"
"AL","E C Gaston","26","1","05-03-1995","24","24","3100","","18.681","1.149",".444","7.215","3325.911",".103","32420.2"
"AL","E C Gaston","26","1","05-04-1995","24","24","4712","","24.701","1.162",".501","10.691","4155.374",".099","42389.9"
"AL","E C Gaston","26","1","05-05-1995","24","24","4665","","14.894",".66",".481","11.509","2705.153",".06","47500.2"
"AL","E C Gaston","26","1","05-06-1995","24","24","2810","","17.369","1.152",".4","6.045","3078.896",".103","30012.4"
"AL","E C Gaston","26","2","04-30-1995","24","24","3484","","20.131","1.029",".389","7.634","4009.729",".103","39084"
"AL","E C Gaston","26","2","05-01-1995","24","24","4588","","26.861","1.058",".399","9.934","5133.931",".103","50042.2"
"AL","E C Gaston","26","2","05-02-1995","24","24","3194","","17.193","1.056",".453","7.286","3301.125",".103","32177.8"
"AL","E C Gaston","26","2","05-03-1995","24","24","2910","","17.721","1.149",".444","6.798","3120.589",".103","30418.8"
"AL","E C Gaston","26","2","05-04-1995","24","24","73","","1.463","1.162",".501","1.024","255.626",".099","4374.9"
"AL","E C Gaston","26","2","05-05-1995","24","24","4","","11.873",".66",".481","10.252","2171.547",".06","42298.8"
"AL","E C Gaston","26","2","05-06-1995","24","24","3678","","22.761","1.152",".4","8.003","3976.704",".103","38763.7"
"AL","E C Gaston","26","3","04-30-1995","24","24","4451","","25.52","1.139",".402","8.947","4576.927",".103","44614.4"
"AL","E C Gaston","26","3","05-01-1995","24","24","5658","","32.044","1.134",".39","11.005","5794.144",".103","56475.3"
"AL","E C Gaston","26","3","05-02-1995","24","24","3445","","19.01","1.089",".414","7.279","3576.788",".103","34865.8"
"AL","E C Gaston","26","3","05-03-1995","24","24","3872","","21.688","1.091",".423","8.469","4071.587",".103","39688.9"
"AL","E C Gaston","26","3","05-04-1995","24","24","4814","","28.906","1.202",".42","10.04","4918.421",".103","47943.4"
"AL","E C Gaston","26","3","05-05-1995","24","24","4691","","26.824","1.145",".404","9.415","4810.415",".103","46890.4"
"AL","E C Gaston","26","3","05-06-1995","24","24","3427","","19.502","1.116",".391","6.749","3583.131",".103","34927.3"
"AL","E C Gaston","26","4","04-30-1995","24","24","3822","","21.875","1.139",".402","7.697","3922.273",".103","38233.2"
"AL","E C Gaston","26","4","05-01-1995","24","24","4779","","26.863","1.134",".39","9.188","4847.156",".103","47245.2"
"AL","E C Gaston","26","4","05-02-1995","24","24","3180","","17.55","1.089",".414","6.716","3302.712",".103","32194.2"
"AL","E C Gaston","26","4","05-03-1995","24","24","3371","","18.862","1.091",".423","7.348","3543.913",".103","34545.3"
"AL","E C Gaston","26","4","05-04-1995","24","24","4402","","26.421","1.202",".42","9.18","4497.779",".103","43843.1"
"AL","E C Gaston","26","4","05-05-1995","24","24","4382","","25.045","1.145",".404","8.797","4491.885",".103","43785.4"
"AL","E C Gaston","26","4","05-06-1995","24","24","3169","","18.04","1.116",".391","6.25","3314.669",".103","32310.4"
"AL","E C Gaston","26","5","04-30-1995","0","0","","","","","","","","",""
"AL","E C Gaston","26","5","05-01-1995","14.75","16","1196","","11.558",".701",".288","3.751","2914",".103","20852.5"
"AL","E C Gaston","26","5","05-02-1995","24","24","12975","","74.104","1.074",".456","30.858","13845.4",".103","134955.9"
"AL","E C Gaston","26","5","05-03-1995","24","24","11530","","76.703","1.188",".473","29.504","13130",".103","127981.6"
"AL","E C Gaston","26","5","05-04-1995","24","24","15725","","106.956","1.229",".372","31.128","17780.9",".103","173314.2"
"AL","E C Gaston","26","5","05-05-1995","24","24","16130","","105.008","1.163",".383","33.998","18450.8",".103","179843.2"
"AL","E C Gaston","26","5","05-06-1995","24","24","11838","","76.793","1.153",".416","27.743","13680.3",".103","133349.2"
"AL","Colbert","47","1","04-30-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","05-01-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","05-02-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","05-03-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","05-04-1995","19.5","21","2667","","18.811","1.398",".439","6.162","2794.592",".103","27237.697"
"AL","Colbert","47","1","05-05-1995","24","24","4003","","27.108","1.357",".401","7.999","4096.852",".103","39929.802"
"AL","Colbert","47","1","05-06-1995","24","24","4087","","27.61","1.357",".388","7.906","4184.919",".103","40788.808"
"AL","Colbert","47","2","04-30-1995","24","24","4607","","27.46","1.15",".405","9.667","4897.858",".103","47737.334"
"AL","Colbert","47","2","05-01-1995","24","24","4630","","33.701","1.4",".435","10.473","4938.296",".103","48132.136"
"AL","Colbert","47","2","05-02-1995","24","24","4526","","37.217","1.607",".395","9.14","4747.382",".103","46270.43"
"AL","Colbert","47","2","05-03-1995","24","24","4319","","32.497","1.468",".401","8.868","4543.613",".103","44284.434"
"AL","Colbert","47","2","05-04-1995","24","24","4277","","31.485","1.416",".434","9.629","4560.689",".103","44451.438"
"AL","Colbert","47","2","05-05-1995","24","24","4318","","29.244","1.357",".401","8.635","4423.18",".103","43110.316"
"AL","Colbert","47","2","05-06-1995","24","24","4182","","28.385","1.357",".388","8.11","4292.734",".103","41839.611"
"AL","Colbert","47","3","04-30-1995","24","24","3763","","22.883","1.15",".405","8.104","4016.408",".103","39146.432"
"AL","Colbert","47","3","05-01-1995","24","24","4566","","33.229","1.4",".435","10.326","4868.989",".103","47456.631"
"AL","Colbert","47","3","05-02-1995","24","24","4436","","36.532","1.607",".395","8.958","4653.4",".103","45354.436"
"AL","Colbert","47","3","05-03-1995","24","24","3883","","29.156","1.468",".401","7.951","4087.774",".103","39841.535"
"AL","Colbert","47","3","05-04-1995","24","24","3400","","24.51","1.416",".434","7.734","3588.321",".103","34974.133"
"AL","Colbert","47","3","05-05-1995","24","24","3618","","24.287","1.357",".401","7.108","3672.789",".103","35796.734"
"AL","Colbert","47","3","05-06-1995","24","24","3433","","23.119","1.357",".388","6.637","3515.13",".103","34260.611"
"AL","Colbert","47","4","04-30-1995","24","24","3841","","23.331","1.15",".405","8.262","4097.231",".103","39934.135"
"AL","Colbert","47","4","05-01-1995","24","24","4582","","33.338","1.4",".435","10.357","4884.012",".103","47603.032"
"AL","Colbert","47","4","05-02-1995","24","24","4491","","37.011","1.607",".395","9.074","4713.621",".103","45941.336"
"AL","Colbert","47","4","05-03-1995","24","24","3911","","29.386","1.468",".401","8.013","4119.315",".103","40148.93"
"AL","Colbert","47","4","05-04-1995","24","24","3488","","25.147","1.416",".434","7.923","3679.597",".103","35863.833"
"AL","Colbert","47","4","05-05-1995","24","24","3805","","25.57","1.357",".401","7.499","3868.283",".103","37702.145"
"AL","Gadsden","7","1","05-07-1995","24","24","813","","15.219","2.806",".753","4.078","1111.4",".103","10842.5"
"AL","Gadsden","7","1","05-08-1995","24","24","829","","16.062","2.93",".715","3.902","1122.7",".103","10954.1"
"AL","Gadsden","7","1","05-09-1995","24","24","912","","17.465","2.912",".685","4.068","1231.9",".103","12016.6"
"AL","Gadsden","7","1","05-10-1995","24","24","933","","16.384","2.719",".665","3.98","1237",".103","12067.8"
"AL","Gadsden","7","1","05-11-1995","24","24","1021","","17.699","2.688",".673","4.356","1350.9",".103","13178.8"
"AL","Gadsden","7","1","05-12-1995","24","24","810","","14.062","2.627",".752","4.016","1097",".103","10702.5"
"AL","Gadsden","7","1","05-13-1995","24","24","966","","15.405","2.458",".697","4.268","1283.9",".103","12525.2"
"AL","Gadsden","7","2","05-07-1995","24","24","1077","","19.51","2.853",".591","4.028","1400.2",".103","13658.5"
"AL","Gadsden","7","2","05-08-1995","24","24","1073","","17.496","2.675",".602","3.924","1340.3",".103","13073.7"
"AL","Gadsden","7","2","05-09-1995","24","24","1078","","17.216","2.672",".605","3.896","1320.6",".102","12883.3"
"AL","Gadsden","7","2","05-10-1995","24","24","1076","","17.109","2.678",".606","3.868","1309.7",".103","12773.9"
"AL","Gadsden","7","2","05-11-1995","24","24","1073","","17.427","2.718",".604","3.869","1313.8",".103","12814.5"
"AL","Gadsden","7","2","05-12-1995","24","24","1071","","17.125","2.649",".605","3.905","1323.1",".103","12907.3"
"AL","Gadsden","7","2","05-13-1995","24","24","1060","","17.515","2.608",".585","3.925","1376.7",".103","13427.1"
"AL","E C Gaston","26","1","05-07-1995","24","24","2915","","17.092","1.133",".426","6.553","3082.588",".103","30050.2"
"AL","E C Gaston","26","1","05-08-1995","24","24","4587","","26.298","1.166",".411","9.323","4626.493",".103","45096.6"
"AL","E C Gaston","26","1","05-09-1995","24","24","4916","","27.906","1.143",".426","10.414","4976.955",".103","48511.5"
"AL","E C Gaston","26","1","05-10-1995","24","24","4960","","27.361","1.118",".423","10.274","5013.282",".103","48866.7"
"AL","E C Gaston","26","1","05-11-1995","24","24","5003","","26.968","1.094",".402","9.991","5092.133",".103","49635.4"
"AL","E C Gaston","26","1","05-12-1995","24","24","4629","","24.567","1.081",".406","9.186","4636.052",".103","45189.3"
"AL","E C Gaston","26","1","05-13-1995","24","24","4649","","25.175","1.099",".396","9.148","4728.698",".103","46093.6"
"AL","E C Gaston","26","2","05-07-1995","24","24","2922","","17.142","1.133",".426","6.567","3090.712",".103","30129.4"
"AL","E C Gaston","26","2","05-08-1995","24","24","4388","","25.202","1.166",".411","8.922","4436.707",".103","43246.7"
"AL","E C Gaston","26","2","05-09-1995","24","24","4896","","27.815","1.143",".426","10.374","4964.645",".103","48391.7"
"AL","E C Gaston","26","2","05-10-1995","24","24","4860","","26.841","1.118",".423","10.097","4921.518",".103","47972.4"
"AL","E C Gaston","26","2","05-11-1995","24","24","5008","","27.071","1.094",".402","10.01","5105.767",".103","49768.5"
"AL","E C Gaston","26","2","05-12-1995","24","24","4376","","23.295","1.081",".406","8.708","4399.448",".103","42883.4"
"AL","E C Gaston","26","2","05-13-1995","24","24","4606","","24.937","1.099",".396","9.06","4685.402",".103","45671.5"
"AL","E C Gaston","26","3","05-07-1995","24","24","3525","","20.272","1.141",".422","7.343","3642.36",".103","35504.6"
"AL","E C Gaston","26","3","05-08-1995","24","24","4735","","26.985","1.151",".394","9.122","4786.219",".103","46652.6"
"AL","E C Gaston","26","3","05-09-1995","24","24","4735","","29.058","1.195",".417","10.153","4946.127",".103","48212.8"
"AL","Colbert","47","4","05-06-1995","24","24","3530","","23.736","1.357",".388","6.816","3609.814",".103","35183.468"
"AL","Colbert","47","5","04-30-1995","24","24","11600","","184.375","3.642",".425","21.585","10375.3",".103","101123.8"
"AL","Colbert","47","5","05-01-1995","24","24","12180","","189.579","3.753",".482","24.31","10366.7",".103","101040.6"
"AL","Colbert","47","5","05-02-1995","24","24","12225","","174.754","3.439",".463","23.531","10429.5",".103","101653.6"
"AL","Colbert","47","5","05-03-1995","24","24","11089","","145.387","3.11",".438","20.521","9581.7",".103","93391.4"
