"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD","SLOAD","SO2_MASS","SO2_RATE","NOX_RATE","NOX_MASS","CO2_MASS","CO2_RATE","HEAT_INPUT"
"AL","Colbert","47","5","08-10-1995","24","24","10012","","155.482","3.504",".416","18.454","9568.4",".108","88732.6"
"AL","Colbert","47","5","08-11-1995","24","24","10195","","158.923","3.502",".407","18.422","9782.3",".108","90716.7"
"AL","Colbert","47","5","08-12-1995","12.5","13","2073","","31.707","1.909",".207","3.574","2006.325",".108","18605.25"
"AL","Charles R Lowman","56","2","08-06-1995","24","24","2851","","4.79",".306",".511","7.951","3149.1",".103","30693.2"
"AL","Charles R Lowman","56","2","08-07-1995","24","24","3146","","5.574",".324",".521","8.958","3480.6",".103","33922.8"
"AL","Charles R Lowman","56","2","08-08-1995","24","24","4870","","12.913",".492",".595","15.516","5327.3",".103","51922.7"
"AL","Charles R Lowman","56","2","08-09-1995","24","24","4977","","11.633",".436",".604","15.966","5409.5",".103","52725.2"
"AL","Charles R Lowman","56","2","08-10-1995","24","24","5515","","16.438",".543",".63","18.941","6155.5",".103","59995.2"
"AL","Charles R Lowman","56","2","08-11-1995","24","24","5257","","14.825",".51",".615","17.702","5860.5",".103","57120.1"
"AL","Charles R Lowman","56","2","08-12-1995","24","24","5631","","17.109",".556",".623","19.079","6271.1",".103","61121.6"
"AL","Charles R Lowman","56","3","08-06-1995","24","24","2295","","3.471",".26",".608","7.899","2646.5",".103","25794.4"
"AL","Charles R Lowman","56","3","08-07-1995","24","24","3099","","5.815",".349",".543","8.058","3090.5",".103","30121.4"
"AL","Charles R Lowman","56","3","08-08-1995","24","24","4516","","12.667",".521",".609","14.487","4866.9",".103","47433.8"
"AL","Charles R Lowman","56","3","08-09-1995","24","24","4837","","13.459",".506",".625","16.186","5321.9",".103","51870"
"AL","Charles R Lowman","56","3","08-10-1995","24","24","5335","","15.491",".533",".641","18.239","5882.4",".103","57332.8"
"AL","Charles R Lowman","56","3","08-11-1995","24","24","5042","","13.666",".476",".624","17.04","5591",".103","54491.8"
"AL","Charles R Lowman","56","3","08-12-1995","24","24","4407","","16.893",".706",".639","15.191","4882.8",".103","47588.2"
"AL","Gadsden","7","1","08-06-1995","24","24","871","","17.152","2.756",".591","3.678","1277",".103","12455.3"
"AL","Gadsden","7","1","08-07-1995","24","24","1053","","20.69","2.732",".593","4.485","1548.6",".103","15104.3"
"AL","Gadsden","7","1","07-30-1995","24","24","1090","","18.591","2.704",".607","4.101","1405.5",".103","13709.5"
"AL","Gadsden","7","1","07-31-1995","24","24","1046","","17.662","2.713",".594","3.858","1335",".103","13021.9"
"AL","Gadsden","7","1","08-01-1995","24","24","1169","","19.358","2.662",".609","4.385","1486.7",".103","14501.6"
"AL","Gadsden","7","1","08-02-1995","24","24","1173","","19.373","2.645",".599","4.38","1499.3",".103","14623.3"
"AL","Gadsden","7","1","08-03-1995","24","24","1009","","16.738","2.655",".6","3.773","1288.4",".103","12568.1"
"AL","Gadsden","7","1","08-04-1995","24","24","1014","","16.888","2.695",".602","3.749","1280.3",".102","12492"
"AL","Gadsden","7","1","08-05-1995","24","24","963","","17.214","2.834",".588","3.549","1241.2",".103","12109.2"
"AL","Gadsden","7","2","07-30-1995","24","24","1028","","19.351","2.787",".571","3.97","1423.5",".102","13887.7"
"AL","Gadsden","7","2","07-31-1995","24","24","1025","","19.101","2.792",".567","3.858","1403.4",".103","13687.5"
"AL","Gadsden","7","2","08-01-1995","24","24","1107","","20.32","2.73",".561","4.167","1530.9",".103","14932.2"
"AL","Gadsden","7","2","08-02-1995","24","24","1086","","18.925","2.703",".621","4.315","1436",".103","14007.5"
"AL","Gadsden","7","2","08-03-1995","24","24","990","","17.663","2.731",".606","3.875","1325.3",".103","12929.1"
"AL","Gadsden","7","2","08-04-1995","24","24","959","","18.519","2.831",".587","3.81","1337.3",".103","13044.8"
"AL","Gadsden","7","2","08-05-1995","24","24","916","","17.433","2.87",".591","3.582","1244",".103","12136"
"AL","E C Gaston","26","1","07-30-1995","24","24","4475","","41.211","1.628",".379","9.034","4744.768",".103","46249.5"
"AL","E C Gaston","26","1","07-31-1995","24","24","5091","","36.822","1.456",".383","10.055","5297.054",".103","51632.5"
"AL","E C Gaston","26","1","08-01-1995","24","24","5650","","38.712","1.349",".393","11.263","5868.978",".103","57206.6"
"AL","E C Gaston","26","1","08-02-1995","24","24","5477","","34.667","1.235",".375","10.532","5745.51",".103","56003.7"
"AL","E C Gaston","26","1","08-03-1995","24","24","5759","","37.506","1.28",".363","10.624","6005.745",".103","58539.8"
"AL","E C Gaston","26","1","08-04-1995","24","24","5712","","40.982","1.43",".367","10.604","5889.721",".103","57409.8"
"AL","E C Gaston","26","1","08-05-1995","24","24","5252","","37.173","1.409",".365","9.893","5479.023",".103","53405.9"
"AL","E C Gaston","26","2","07-30-1995","24","24","4657","","42.739","1.628",".379","9.393","4958.632",".103","48334.4"
"AL","E C Gaston","26","2","07-31-1995","24","24","5173","","37.596","1.456",".383","10.209","5394.246",".103","52579.9"
"AL","E C Gaston","26","2","08-01-1995","24","24","5570","","38.184","1.349",".393","11.114","5787.122",".103","56408.8"
"AL","E C Gaston","26","2","08-02-1995","24","24","5571","","35.277","1.235",".375","10.717","5845.69",".103","56980.2"
"AL","E C Gaston","26","2","08-03-1995","24","24","5248","","33.789","1.28",".363","9.749","5478.955",".103","53405.1"
"AL","E C Gaston","26","2","08-04-1995","24","24","5198","","37.291","1.43",".367","9.679","5356.979",".103","52216.5"
"AL","E C Gaston","26","2","08-05-1995","24","24","5230","","37.046","1.409",".365","9.856","5454.477",".103","53166.6"
"AL","E C Gaston","26","3","07-30-1995","24","24","5102","","45.73","1.579",".401","10.915","5629.8",".103","54881.8"
"AL","E C Gaston","26","3","07-31-1995","24","24","5617","","47.6","1.595",".406","12.2","6151.7",".103","59969.5"
"AL","E C Gaston","26","3","08-01-1995","24","24","5882","","41.856","1.337",".42","13.176","6440.2",".103","62778.8"
"AL","E C Gaston","26","3","08-02-1995","24","24","5741","","39.575","1.23",".412","13.101","6565.642",".103","64001.4"
"AL","E C Gaston","26","3","08-03-1995","24","24","5840","","36.859","1.227",".399","11.989","6164.66",".103","60088.4"
"AL","E C Gaston","26","3","08-04-1995","24","24","6006","","40.822","1.358",".384","11.587","6166.623",".103","60107.8"
"AL","Gadsden","7","1","08-08-1995","24","24","869","","18.064","2.832",".58","3.699","1305",".103","12729.2"
"AL","Gadsden","7","1","08-09-1995","24","24","919","","19.945","2.985",".566","3.816","1370.5",".103","13368.1"
"AL","Gadsden","7","1","08-10-1995","24","24","1097","","21.179","2.757",".538","4.14","1545.5",".103","15072.2"
"AL","Gadsden","7","1","08-11-1995","24","24","971","","19.983","2.855",".583","4.091","1432.3",".103","13969"
"AL","Gadsden","7","1","08-12-1995","24","24","1073","","21.864","2.894",".587","4.455","1545.4",".103","15072.9"
"AL","Gadsden","7","2","08-06-1995","24","24","863","","14.418","2.833",".603","3.063","1043.4",".102","10181"
"AL","Gadsden","7","2","08-07-1995","24","24","899","","15.113","2.821",".57","3.045","1098.7",".102","10721.3"
"AL","Gadsden","7","2","08-08-1995","24","24","877","","15.249","2.816",".62","3.335","1108.3",".103","10809.5"
"AL","Gadsden","7","2","08-09-1995","24","24","980","","16.703","2.872",".61","3.516","1200.3",".102","11709.8"
"AL","Gadsden","7","2","08-10-1995","24","24","1238","","22.611","2.993",".605","4.458","1539.7",".103","15015.5"
"AL","Gadsden","7","2","08-11-1995","24","24","1007","","17.838","2.91",".628","3.81","1254.4",".103","12234.9"
"AL","Gadsden","7","2","08-12-1995","24","24","1184","","20.982","2.943",".628","4.461","1460",".103","14239.9"
"AL","E C Gaston","26","1","08-06-1995","24","24","4993","","44.88","1.807",".371","9.564","5217.454",".103","50856.4"
"AL","E C Gaston","26","1","08-07-1995","24","24","5611","","42.754","1.517",".365","10.373","5792.338",".103","56459.4"
"AL","E C Gaston","26","1","08-08-1995","24","24","5066","","32.503","1.249",".4","10.562","5390.971",".103","52547.2"
"AL","E C Gaston","26","1","08-09-1995","24","24","5231","","36.563","1.328",".399","10.836","5535.712",".103","53957.4"
"AL","E C Gaston","26","1","08-10-1995","24","24","4980","","30.939","1.229",".36","9.301","5172.092",".103","50415.1"
"AL","E C Gaston","26","1","08-11-1995","24","24","5397","","30.837","1.135",".378","10.399","5559.97",".103","54195.9"
"AL","E C Gaston","26","1","08-12-1995","22.25","23","4991","","31.043","1.241",".363","9.109","5118.003",".103","49885.997"
"AL","E C Gaston","26","2","08-06-1995","24","24","5009","","45.135","1.807",".371","9.595","5238.546",".103","51062"
"AL","E C Gaston","26","2","08-07-1995","24","24","5498","","41.948","1.517",".365","10.164","5677.862",".103","55343.6"
"AL","E C Gaston","26","2","08-08-1995","24","24","5449","","35.384","1.249",".4","11.406","5836.629",".103","56891.2"
"AL","E C Gaston","26","2","08-09-1995","24","24","5693","","39.405","1.328",".399","11.906","6091.588",".103","59375.9"
"AL","E C Gaston","26","2","08-10-1995","24","24","4978","","30.944","1.229",".36","9.29","5174.308",".103","50436.7"
"AL","E C Gaston","26","2","08-11-1995","24","24","5412","","30.966","1.135",".378","10.436","5586.53",".103","54454.8"
"AL","E C Gaston","26","2","08-12-1995","24","24","5573","","35.758","1.244",".362","10.304","5842.397",".103","56947.403"
"AL","E C Gaston","26","3","08-06-1995","24","24","5328","","41.143","1.559",".402","10.587","5411.043",".103","52744.1"
"AL","E C Gaston","26","3","08-07-1995","24","24","5844","","41.148","1.427",".382","11.062","5922.872",".103","57730.4"
"AL","E C Gaston","26","3","08-08-1995","24","24","5703","","36.07","1.272",".403","11.519","5837.04",".103","56894.9"
"AL","E C Gaston","26","3","08-09-1995","24","24","5936","","37.443","1.248",".422","12.702","6157.611",".103","60019.7"
"AL","E C Gaston","26","3","08-10-1995","24","24","5706","","33.873","1.212",".396","11.108","5771.654",".103","56257.4"
"AL","E C Gaston","26","3","08-11-1995","24","24","5912","","37.451","1.098",".415","14.186","6995.518",".103","68189.545"
"AL","E C Gaston","26","3","08-12-1995","24","24","5931","","38.198","1.195",".386","12.242","6524.332",".103","63599.843"
"AL","E C Gaston","26","4","08-06-1995","24","24","5204","","40.166","1.559",".402","10.34","5280.157",".103","51468.2"
"AL","E C Gaston","26","4","08-07-1995","24","24","5670","","39.912","1.427",".382","10.736","5743.428",".103","55981.3"
"AL","E C Gaston","26","4","08-08-1995","24","24","5524","","34.89","1.272",".403","11.147","5644.46",".103","55017.6"
"AL","E C Gaston","26","4","08-09-1995","24","24","5208","","32.838","1.248",".422","11.062","5379.689",".103","52437.1"
"AL","E C Gaston","26","4","08-10-1995","24","24","5539","","32.814","1.212",".396","10.764","5599.946",".103","54583.6"
"AL","E C Gaston","26","4","08-11-1995","7.25","8","1060","","5.994","1.101",".413","2.247","1124.082",".103","10956.755"
"AL","E C Gaston","26","4","08-12-1995","3.25","4","3","",".022","1.214",".377",".007","3.668",".103","35.757"
"AL","E C Gaston","26","5","08-06-1995","24","24","17156","","148.175","1.579",".442","39.615","18824.6",".103","183484"
"AL","E C Gaston","26","5","08-07-1995","24","24","18204","","152.474","1.569",".381","37.122","20038.6",".103","195321.3"
"AL","E C Gaston","26","5","08-08-1995","19.75","21","10941","","82.739","1.328",".474","24.942","12149.925",".103","118428"
"AL","E C Gaston","26","5","08-09-1995","21","22","7783","","64.814","1.373",".52","18.722","9460.875",".103","92219.7"
"AL","E C Gaston","26","5","08-10-1995","24","24","18523","","128.218","1.291",".361","35.462","20371",".103","198558"
"AL","E C Gaston","26","5","08-11-1995","24","24","16414","","103.345","1.177",".35","31.411","17968.9",".103","175143.1"
"AL","E C Gaston","26","5","08-12-1995","24","24","19267","","124.83","1.23",".371","37.385","20777.8",".103","202523.8"
"AL","Colbert","47","1","08-06-1995","24","24","4489","","43.131","1.803",".421","10.094","5235.669",".109","47870.379"
"AL","Colbert","47","1","08-07-1995","24","24","4560","","43.568","1.818",".419","10.05","5242.704",".109","47934.79"
"AL","Colbert","47","1","08-08-1995","24","24","4533","","29.583","1.207",".404","9.871","5348.301",".109","48900.583"
"AL","Colbert","47","1","08-09-1995","24","24","4358","","32.35","1.389",".44","10.28","5135.616",".109","46955.565"
"AL","Colbert","47","1","08-10-1995","24","24","3757","","35.875","1.78",".461","9.111","4418.095",".109","40395.859"
"AL","Colbert","47","1","08-11-1995","24","24","3975","","39.557","1.855",".429","9.089","4652.139",".109","42535.029"
"AL","Colbert","47","1","08-12-1995","24","24","4067","","28.513","1.336",".363","7.802","4753.416",".109","43460.932"
"AL","Colbert","47","2","08-06-1995","24","24","3928","","37.738","1.803",".421","8.793","4576.248",".109","41841.261"
"AL","Colbert","47","2","08-07-1995","24","24","3911","","37.177","1.818",".419","8.601","4495.798",".109","41105.752"
"AL","Colbert","47","2","08-08-1995","24","24","4447","","28.989","1.207",".404","9.68","5243.593",".109","47943.225"
"AL","Colbert","47","2","08-09-1995","24","24","4096","","30.114","1.389",".44","9.639","4816.751",".109","44040.237"
"AL","Colbert","47","2","08-10-1995","24","24","3787","","36.209","1.78",".461","9.216","4458.803",".109","40768.108"
"AL","Colbert","47","2","08-11-1995","24","24","3803","","37.659","1.855",".429","8.643","4441.947",".109","40613.258"
"AL","Colbert","47","2","08-12-1995","24","24","4419","","31.619","1.336",".363","8.592","5174.566",".109","47311.561"
"AL","Colbert","47","3","08-06-1995","24","24","3257","","31.05","1.803",".421","7.205","3756.758",".109","34348.468"
"AL","Colbert","47","3","08-07-1995","24","24","3609","","34.497","1.818",".419","7.873","4135.962",".109","37815.614"
"AL","Colbert","47","3","08-08-1995","24","24","3229","","20.237","1.207",".404","6.932","3763.299",".109","34408.661"
"AL","Colbert","47","3","08-09-1995","24","24","3369","","25.039","1.389",".44","7.801","3934.229",".109","35971.161"
"AL","Colbert","47","3","08-10-1995","24","24","3400","","32.354","1.78",".461","8.133","3989.232",".109","36474.532"
"AL","Colbert","47","3","08-11-1995","24","24","3388","","33.578","1.855",".429","7.716","3965.653",".109","36258.367"
"AL","Colbert","47","3","08-12-1995","24","24","3838","","26.598","1.336",".363","7.271","4473.693",".109","40903.365"
"AL","Colbert","47","4","08-06-1995","24","24","3554","","33.832","1.803",".421","7.839","4093.925",".109","37431.288"
"AL","Colbert","47","4","08-07-1995","24","24","3760","","35.79","1.818",".419","8.189","4303.534",".109","39347.746"
"AL","E C Gaston","26","5","08-17-1995","24","24","20409","","136.493","1.284",".366","38.9","21809",".103","212573.7"
"AL","E C Gaston","26","5","08-18-1995","24","24","20320","","141.041","1.324",".38","40.495","21862.3",".103","213093"
"AL","E C Gaston","26","5","08-19-1995","24","24","19759","","132.583","1.281",".377","39.125","21262.4",".103","207245.4"
"AL","Colbert","47","1","08-13-1995","24","24","4190","","29.814","1.303",".385","8.786","4987.143",".109","45597.924"
"AL","Colbert","47","1","08-14-1995","14.5","15","2512","","21.554","1.601",".411","5.563","2966.206",".109","27120.258"
"AL","Colbert","47","1","08-15-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","08-16-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","08-17-1995","0","0","","","","","","","","",""
"AL","Colbert","47","1","08-18-1995","10.25","11","1060","","9.427","1.712",".411","2.28","1212.652",".109","11087.34"
"AL","Colbert","47","1","08-19-1995","24","24","3557","","33.47","1.657",".433","8.592","4443.605",".109","40628.517"
"AL","Colbert","47","2","08-13-1995","24","24","4265","","30.559","1.303",".385","8.995","5097.381",".109","46605.809"
"AL","Colbert","47","2","08-14-1995","24","24","4101","","37.182","1.668",".411","9.131","4853.122",".109","44372.388"
"AL","Colbert","47","2","08-15-1995","24","24","4459","","39.252","1.644",".411","9.814","5229.479",".109","47813.928"
"AL","Colbert","47","2","08-16-1995","24","24","4232","","34.584","1.502",".393","8.981","5018.097",".109","45881.503"
"AL","Colbert","47","2","08-17-1995","24","24","4514","","48.521","2.009",".402","9.715","5285.458",".109","48325.365"
"AL","Colbert","47","2","08-18-1995","24","24","4376","","42.152","1.752",".413","9.855","5247.619",".109","47979.767"
"AL","Colbert","47","2","08-19-1995","24","24","3242","","30.42","1.657",".433","7.71","4039.007",".109","36929.235"
"AL","Colbert","47","3","08-13-1995","24","24","4091","","29.295","1.303",".385","8.618","4888.657",".109","44697.398"
"AL","Colbert","47","3","08-14-1995","24","24","3912","","35.499","1.668",".411","8.706","4628.305",".109","42316.875"
"AL","Colbert","47","3","08-15-1995","24","24","4297","","37.755","1.644",".411","9.446","5037.397",".109","46057.737"
"AL","Colbert","47","3","08-16-1995","24","24","4241","","34.487","1.502",".393","9.011","5026.448",".109","45957.805"
"AL","Colbert","47","3","08-17-1995","24","24","4165","","44.771","2.009",".402","8.962","4876.525",".109","44586.468"
"AL","Colbert","47","3","08-18-1995","24","24","3295","","31.689","1.752",".413","7.358","3937.214",".109","35998.508"
"AL","Colbert","47","3","08-19-1995","24","24","2246","","21.191","1.657",".433","5.295","2783.072",".109","25446.017"
"AL","Colbert","47","4","08-13-1995","18.75","20","2881","","19.15","1.265",".382","5.79","3340.824",".109","30545.466"
"AL","Colbert","47","4","08-14-1995","24","24","3616","","32.896","1.668",".411","8.038","4264.972",".109","38994.98"
"AL","Colbert","47","4","08-15-1995","24","24","4350","","38.283","1.644",".411","9.576","5102.828",".109","46655.935"
"AL","Colbert","47","4","08-16-1995","24","24","3993","","32.337","1.502",".393","8.518","4729.755",".109","43245.089"
"AL","Colbert","47","4","08-17-1995","24","24","4295","","46.209","2.009",".402","9.238","5024.219",".109","45936.867"
"AL","Colbert","47","4","08-18-1995","24","24","3247","","31.105","1.752",".413","7.231","3873.615",".109","35416.991"
"AL","Colbert","47","4","08-19-1995","24","24","3000","","28.117","1.657",".433","7.093","3738.616",".109","34182.629"
"AL","Colbert","47","5","08-13-1995","12.75","13","0","","3.385",".958",".084",".293","346.625",".108","3214.525"
"AL","Colbert","47","5","08-14-1995","23.75","24","4191","","76.913","2.805",".316","9.393","5172.35",".108","47965.85"
"AL","Colbert","47","5","08-15-1995","24","24","10773","","163.457","3.221",".431","22.149","10917.1",".108","101239.7"
"AL","Colbert","47","5","08-16-1995","24","24","12109","","166.904","3.009",".438","24.307","11961.1",".108","110924.3"
"AL","Colbert","47","5","08-17-1995","24","24","12238","","176.634","3.168",".422","23.522","12025.7",".108","111520.4"
"AL","Colbert","47","5","08-18-1995","24","24","12109","","176.253","3.228",".443","24.203","11783.4",".108","109276.4"
"AL","Colbert","47","5","08-19-1995","24","24","12333","","176.128","3.166",".438","24.381","11997.1",".108","111257.5"
"AL","Charles R Lowman","56","2","08-13-1995","24","24","5465","","16.804",".563",".599","17.676","6033.1",".103","58802.4"
"AL","Charles R Lowman","56","2","08-14-1995","24","24","5738","","21.742",".699",".639","19.719","6310.6",".103","61506.9"
"AL","Charles R Lowman","56","2","08-15-1995","24","24","5265","","17.773",".609",".62","18.229","5995.2",".103","58431.7"
"AL","Charles R Lowman","56","2","08-16-1995","24","24","5376","","16.65",".568",".616","17.664","5827.6",".103","56797.8"
"AL","Charles R Lowman","56","2","08-17-1995","24","24","5492","","19.728",".671",".599","17.525","5987.9",".103","58358.3"
"AL","Charles R Lowman","56","2","08-18-1995","24","24","5609","","17.385",".568",".601","18.35","6249",".103","60905.1"
"AL","Charles R Lowman","56","2","08-19-1995","24","24","5370","","13.447",".457",".589","17.246","5951.8",".103","58010.6"
"AL","Charles R Lowman","56","3","08-13-1995","24","24","5218","","14.371",".5",".63","17.575","5736.5",".103","55910.6"
"AL","Charles R Lowman","56","3","08-14-1995","24","24","5567","","17.455",".567",".621","18.72","6197.6",".103","60408.1"
"AL","Charles R Lowman","56","3","08-15-1995","24","24","5149","","11.259",".383",".641","18.211","5860.1",".103","57115.3"
"AL","Charles R Lowman","56","3","08-16-1995","24","24","5252","","9.244",".313",".568","14.739","5397.4",".103","52606.3"
"AL","Charles R Lowman","56","3","08-17-1995","24","24","5143","","13.339",".459",".572","15.946","5745.6",".103","56003.1"
"AL","Charles R Lowman","56","3","08-18-1995","24","24","5341","","15.959",".535",".575","16.92","6049.3",".103","58958.8"
"AL","Charles R Lowman","56","3","08-19-1995","24","24","5278","","13.424",".453",".605","17.651","6004.4",".103","58522.3"
"AL","Gadsden","7","1","08-13-1995","24","24","1082","","22.039","2.868",".604","4.636","1568.3",".103","15294.2"
"AL","Gadsden","7","1","08-14-1995","24","24","1251","","24.173","2.865",".583","4.926","1729.2",".103","16865.1"
"AL","Gadsden","7","1","08-15-1995","24","24","1386","","26.86","3.118",".599","5.128","1759.6",".103","17161.5"
"AL","Gadsden","7","1","08-16-1995","24","24","1274","","23.45","2.965",".593","4.695","1623.6",".103","15831.9"
"AL","Gadsden","7","1","08-17-1995","24","24","1254","","20.99","2.686",".589","4.534","1581.3",".103","15419"
"AL","Gadsden","7","1","08-18-1995","24","24","1353","","22.647","2.641",".585","4.981","1702.9",".103","16607.4"
"AL","Gadsden","7","1","08-19-1995","24","24","1154","","25.196","3.065",".586","4.787","1654.8",".103","16140"
"AL","Gadsden","7","2","08-13-1995","24","24","1171","","20.166","2.843",".576","4.111","1440.2",".103","14049"
"AL","Gadsden","7","2","08-14-1995","24","24","1302","","23.481","2.92",".554","4.408","1585.1",".103","15460.8"
"AL","Gadsden","7","2","08-15-1995","24","24","1422","","24.107","2.827",".577","4.98","1762.1",".103","17186.2"
"AL","Gadsden","7","2","08-16-1995","24","24","1293","","20.497","2.624",".546","4.219","1561",".103","15224.2"
"AL","Gadsden","7","2","08-17-1995","24","24","1308","","20.942","2.558",".556","4.453","1616.3",".103","15764"
"AL","Gadsden","7","2","08-18-1995","24","24","1377","","24.913","2.796",".548","4.837","1803.1",".103","17582.5"
"AL","Gadsden","7","2","08-19-1995","24","24","733","","7.671","1.672",".359","1.524","782.6",".103","7636.8"
"AL","E C Gaston","26","1","08-13-1995","21","21","3662","","34.367","1.47",".358","8.198","4207.765",".093","45348"
"AL","E C Gaston","26","1","08-14-1995","24","24","5935","","42.278","1.436",".388","11.48","6044.156",".103","58914"
"AL","E C Gaston","26","1","08-15-1995","24","24","5573","","35.524","1.283",".364","10.264","5662.207",".103","55191.2"
"AL","E C Gaston","26","1","08-16-1995","24","24","4761","","31.479","1.295",".375","9.614","4920.149",".103","47959.2"
"AL","E C Gaston","26","1","08-17-1995","24","24","4912","","30.546","1.238",".341","8.99","5041.808",".103","49144.3"
"AL","E C Gaston","26","1","08-18-1995","24","24","5225","","31.428","1.208",".361","9.579","5325.951",".103","51914.3"
"AL","E C Gaston","26","1","08-19-1995","24","24","4445","","28.186","1.24",".352","8.486","4655.764",".103","45382.4"
"AL","E C Gaston","26","2","08-13-1995","24","24","5417","","43.286","1.447",".35","10.387","5585.535",".094","58778.2"
"AL","E C Gaston","26","2","08-14-1995","24","24","5877","","41.857","1.436",".388","11.372","5984.644",".103","58333.9"
"AL","E C Gaston","26","2","08-15-1995","24","24","5533","","35.23","1.283",".364","10.193","5620.893",".103","54788.6"
"AL","E C Gaston","26","2","08-16-1995","24","24","4656","","30.837","1.295",".375","9.404","4817.451",".103","46958.2"
"AL","E C Gaston","26","2","08-17-1995","24","24","4891","","30.401","1.238",".341","8.961","5017.292",".103","48905.3"
"AL","E C Gaston","26","2","08-18-1995","24","24","5411","","32.636","1.208",".361","9.929","5525.749",".103","53861.8"
"AL","E C Gaston","26","2","08-19-1995","24","24","4533","","28.732","1.24",".352","8.67","4745.236",".103","46254.5"
"AL","E C Gaston","26","3","08-13-1995","24","24","5816","","45.993","1.495",".374","11.479","6279.525",".103","61210.6"
"AL","E C Gaston","26","3","08-14-1995","24","24","6105","","44.467","1.469",".392","11.976","6240.153",".103","60823.5"
"AL","E C Gaston","26","3","08-15-1995","24","24","5772","","37.339","1.298",".37","10.622","5886.956",".103","57382.7"
"AL","E C Gaston","26","3","08-16-1995","24","24","4648","","28.281","1.221",".419","9.622","4713.626",".103","45945.9"
"AL","E C Gaston","26","3","08-17-1995","24","24","4898","","30.575","1.261",".37","8.914","4962.735",".103","48373.2"
"AL","E C Gaston","26","3","08-18-1995","24","24","5584","","36.976","1.349",".362","9.917","5620.463",".103","54783.7"
"AL","E C Gaston","26","3","08-19-1995","24","24","4636","","29.121","1.258",".407","9.297","4738.133",".103","46184.7"
"AL","E C Gaston","26","4","08-13-1995","24","24","4361","","35.34","1.495",".374","8.357","4486.075",".103","43727.9"
"AL","E C Gaston","26","4","08-14-1995","24","24","5993","","43.505","1.469",".392","11.769","6123.847",".103","59689.8"
"AL","E C Gaston","26","4","08-15-1995","24","24","5715","","36.974","1.298",".37","10.522","5829.644",".103","56824"
"AL","E C Gaston","26","4","08-16-1995","24","24","4711","","28.676","1.221",".419","9.75","4780.474",".103","46597.6"
"AL","E C Gaston","26","4","08-17-1995","24","24","5093","","31.74","1.261",".37","9.269","5153.065",".103","50228.3"
"AL","E C Gaston","26","4","08-18-1995","24","24","5624","","37.225","1.349",".362","9.979","5659.537",".103","55164.6"
"AL","E C Gaston","26","4","08-19-1995","24","24","4624","","29.043","1.258",".407","9.27","4724.067",".103","46047.6"
"AL","E C Gaston","26","5","08-13-1995","24","24","18839","","168.183","1.675",".356","35.111","20300.6",".103","197872.6"
"AL","E C Gaston","26","5","08-14-1995","24","24","19802","","180.702","1.744",".354","36.949","21403.3",".103","208616.2"
"AL","E C Gaston","26","5","08-15-1995","24","24","20441","","143.871","1.351",".343","36.529","21854.5",".103","213018.8"
"AL","E C Gaston","26","5","08-16-1995","24","24","20421","","141.934","1.324",".35","37.503","22000.7",".103","214442.2"
"AL","Gadsden","7","1","08-20-1995","24","24","876","","18.392","2.898",".546","3.494","1303.3",".103","12713.7"
"AL","Gadsden","7","1","08-21-1995","24","24","1085","","21.767","2.745",".565","4.543","1629.3",".103","15890.1"
"AL","Gadsden","7","1","08-22-1995","24","24","1091","","21.129","2.694",".578","4.6","1613.4",".103","15735.3"
"AL","Gadsden","7","1","08-23-1995","24","24","1129","","21.523","2.622",".561","4.65","1679.4",".103","16378.1"
"AL","Gadsden","7","1","08-24-1995","24","24","1115","","21.127","2.639",".595","4.802","1638.5",".103","15981.5"
"AL","Gadsden","7","1","08-25-1995","24","24","1044","","20.176","2.689",".586","4.425","1536.4",".103","14984.7"
"AL","Gadsden","7","1","08-26-1995","24","24","978","","18.824","2.689",".613","4.317","1433.2",".103","13978.6"
"AL","Gadsden","7","2","08-20-1995","24","24","882","","15.951","2.946",".617","3.337","1114.1",".103","10868.5"
"AL","Gadsden","7","2","08-21-1995","24","24","1195","","22.62","3.048",".598","4.429","1524.6",".103","14868.9"
"AL","Gadsden","7","2","08-22-1995","24","24","1200","","20.323","2.799",".575","4.161","1500.9",".103","14641.3"
"AL","Gadsden","7","2","08-23-1995","24","24","1270","","21.402","2.71",".616","4.755","1606.5",".103","15668.5"
"AL","Gadsden","7","2","08-24-1995","24","24","1204","","20.066","2.703",".605","4.395","1512.1",".103","14747.5"
"AL","Gadsden","7","2","08-25-1995","24","24","1090","","17.806","2.702",".609","3.96","1345.1",".103","13121.2"
"AL","Gadsden","7","2","08-26-1995","24","24","1011","","16.362","2.697",".64","3.85","1248.4",".102","12180.8"
"AL","E C Gaston","26","1","08-20-1995","24","24","4844","","51.205","2.069",".362","8.933","5016.403",".103","48896.4"
"AL","E C Gaston","26","1","08-21-1995","24","24","5127","","30.809","1.206",".369","9.558","5279.378",".103","51461.3"
"AL","E C Gaston","26","1","08-22-1995","24","24","5671","","35.298","1.241",".382","10.853","5823.82",".103","56765.6"
"AL","E C Gaston","26","1","08-23-1995","24","24","5847","","39.658","1.374",".361","10.451","5932.673",".103","57828.9"
